volunteer_id,event_id,date,hours_served,engagement_score
VOL_10635,EVNT_348,2025-09-17,5.1,10
VOL_10635,EVNT_347,2025-09-17,3.1,9
VOL_10635,EVNT_350,2025-09-20,3.5,9
VOL_10635,EVNT_349,2025-09-20,2.8,10
VOL_10635,EVNT_352,2025-09-24,3.1,9
VOL_10635,EVNT_356,2025-09-27,3.5,9
VOL_10635,EVNT_354,2025-09-27,3.3,9
VOL_10635,EVNT_357,2025-09-27,3.4,7
VOL_10635,EVNT_358,2025-09-27,3.4,8
VOL_10635,EVNT_359,2025-10-01,4.3,8
VOL_10635,EVNT_360,2025-10-01,4.3,9
VOL_10635,EVNT_362,2025-10-04,3.4,7
VOL_10635,EVNT_363,2025-10-04,4.7,9
VOL_10635,EVNT_366,2025-10-11,2.1,9
VOL_10635,EVNT_368,2025-10-11,3.2,9
VOL_10635,EVNT_369,2025-10-15,3.7,9
VOL_10635,EVNT_378,2025-10-22,3.8,10
VOL_10635,EVNT_377,2025-10-22,1.9,8
VOL_10635,EVNT_376,2025-10-22,1.7,9
VOL_10635,EVNT_383,2025-10-29,3.2,9
VOL_10635,EVNT_384,2025-10-29,3.7,7
VOL_10635,EVNT_389,2025-11-01,2.6,8
VOL_10635,EVNT_387,2025-11-01,2.8,9
VOL_10635,EVNT_391,2025-11-05,2.6,8
VOL_10635,EVNT_393,2025-11-05,1.9,8
VOL_10635,EVNT_394,2025-11-08,3.5,9
VOL_10635,EVNT_395,2025-11-08,2.3,8
VOL_10635,EVNT_396,2025-11-08,4.1,10
VOL_10635,EVNT_398,2025-11-08,4.1,9
VOL_10635,EVNT_399,2025-11-12,3.2,8
VOL_10635,EVNT_407,2025-11-15,2.8,8
VOL_10635,EVNT_405,2025-11-15,3.3,8
VOL_10635,EVNT_408,2025-11-15,3.3,9
VOL_10635,EVNT_410,2025-11-19,2.4,7
VOL_10635,EVNT_411,2025-11-19,2.5,9
VOL_10635,EVNT_416,2025-11-22,3.6,8
VOL_10635,EVNT_420,2025-11-26,3.7,9
VOL_10635,EVNT_421,2025-11-26,3.2,8
VOL_10635,EVNT_419,2025-11-26,4.6,7
VOL_10635,EVNT_418,2025-11-26,4.0,9
VOL_10635,EVNT_422,2025-11-29,4.1,9
VOL_10635,EVNT_425,2025-11-29,4.2,7
VOL_10635,EVNT_423,2025-11-29,1.7,8
VOL_10635,EVNT_427,2025-12-03,3.6,9
VOL_10635,EVNT_428,2025-12-03,4.0,9
VOL_10635,EVNT_429,2025-12-03,3.6,7
VOL_10635,EVNT_431,2025-12-06,2.9,9
VOL_10635,EVNT_432,2025-12-06,4.5,7
VOL_10635,EVNT_433,2025-12-06,4.4,9
VOL_10635,EVNT_430,2025-12-06,4.2,8
VOL_10635,EVNT_434,2025-12-10,3.2,10
VOL_10635,EVNT_440,2025-12-13,3.4,8
VOL_10635,EVNT_439,2025-12-13,3.7,10
VOL_10635,EVNT_441,2025-12-17,3.3,9
VOL_10635,EVNT_442,2025-12-17,4.1,9
VOL_10635,EVNT_444,2025-12-17,3.5,9
VOL_10635,EVNT_447,2025-12-20,1.4,8
VOL_10635,EVNT_450,2025-12-24,3.3,8
VOL_10635,EVNT_451,2025-12-24,4.1,10
VOL_10635,EVNT_454,2025-12-27,3.0,9
VOL_10635,EVNT_458,2026-01-03,4.7,8
VOL_10635,EVNT_457,2026-01-03,3.7,8
VOL_10635,EVNT_460,2026-01-07,3.6,9
VOL_10635,EVNT_459,2026-01-07,3.7,9
VOL_10635,EVNT_462,2026-01-10,3.2,8
VOL_10635,EVNT_463,2026-01-14,4.0,10
VOL_10635,EVNT_465,2026-01-14,4.7,9
VOL_10635,EVNT_469,2026-01-17,3.7,8
VOL_10635,EVNT_468,2026-01-17,3.1,10
VOL_10635,EVNT_473,2026-01-21,3.7,9
VOL_10635,EVNT_472,2026-01-21,4.3,9
VOL_10635,EVNT_471,2026-01-21,1.8,7
VOL_10635,EVNT_474,2026-01-24,3.1,8
VOL_10635,EVNT_477,2026-01-28,3.2,9
VOL_10635,EVNT_478,2026-01-28,3.5,8
VOL_10635,EVNT_482,2026-01-31,1.3,9
VOL_10635,EVNT_481,2026-01-31,3.1,9
VOL_10635,EVNT_483,2026-02-04,3.0,9
VOL_10635,EVNT_485,2026-02-04,3.4,9
VOL_10635,EVNT_488,2026-02-07,4.1,9
VOL_10635,EVNT_487,2026-02-07,3.2,7
VOL_10635,EVNT_486,2026-02-07,4.1,7
VOL_10635,EVNT_491,2026-02-11,2.7,8
VOL_10635,EVNT_492,2026-02-11,3.9,8
VOL_10635,EVNT_493,2026-02-14,2.6,9
VOL_10635,EVNT_495,2026-02-14,3.9,9
VOL_10635,EVNT_494,2026-02-14,4.3,8
VOL_10635,EVNT_496,2026-02-18,3.2,9
VOL_10635,EVNT_499,2026-02-18,3.6,7
VOL_10635,EVNT_498,2026-02-18,0.9,8
VOL_10635,EVNT_500,2026-02-21,4.9,9
VOL_10635,EVNT_501,2026-02-21,4.1,7
VOL_10635,EVNT_505,2026-02-25,4.0,8
VOL_10635,EVNT_507,2026-02-25,1.9,9
VOL_10635,EVNT_503,2026-02-25,4.5,10
VOL_10635,EVNT_509,2026-02-28,4.5,8
VOL_10635,EVNT_512,2026-03-04,3.9,9
VOL_10635,EVNT_515,2026-03-07,2.9,8
VOL_10635,EVNT_516,2026-03-07,3.8,9
VOL_10635,EVNT_520,2026-03-11,4.2,8
VOL_10635,EVNT_518,2026-03-11,1.8,9
VOL_10635,EVNT_517,2026-03-11,3.9,7
VOL_10635,EVNT_524,2026-03-14,5.2,10
VOL_10635,EVNT_522,2026-03-14,4.1,8
VOL_10635,EVNT_523,2026-03-14,3.1,9
VOL_10635,EVNT_527,2026-03-18,4.5,9
VOL_10635,EVNT_530,2026-03-18,2.1,9
VOL_10635,EVNT_529,2026-03-18,3.4,8
VOL_10635,EVNT_531,2026-03-21,4.6,9
VOL_10635,EVNT_533,2026-03-25,3.3,10
VOL_10635,EVNT_532,2026-03-25,4.2,9
VOL_10635,EVNT_535,2026-03-28,3.6,7
VOL_10635,EVNT_540,2026-04-01,4.4,9
VOL_10635,EVNT_541,2026-04-04,3.4,9
VOL_10635,EVNT_545,2026-04-08,1.5,7
VOL_10635,EVNT_543,2026-04-08,4.0,9
VOL_10635,EVNT_546,2026-04-08,2.6,10
VOL_10635,EVNT_551,2026-04-15,4.5,8
VOL_10635,EVNT_552,2026-04-15,3.8,8
VOL_10635,EVNT_553,2026-04-15,3.6,10
VOL_10635,EVNT_550,2026-04-15,4.6,9
VOL_10635,EVNT_554,2026-04-18,3.6,10
VOL_10635,EVNT_555,2026-04-18,3.2,9
VOL_10635,EVNT_559,2026-04-22,4.1,7
VOL_10635,EVNT_558,2026-04-22,3.5,9
VOL_10635,EVNT_557,2026-04-22,2.6,8
VOL_10635,EVNT_560,2026-04-25,3.9,9
VOL_10635,EVNT_562,2026-04-25,3.8,9
VOL_10635,EVNT_564,2026-04-25,2.9,10
VOL_10635,EVNT_561,2026-04-25,1.8,10
VOL_10635,EVNT_563,2026-04-25,2.1,9
VOL_10635,EVNT_566,2026-04-29,4.0,9
VOL_10635,EVNT_567,2026-04-29,4.2,10
VOL_10635,EVNT_565,2026-04-29,2.9,7
VOL_10636,EVNT_171,2025-03-19,3.6,9
VOL_10636,EVNT_169,2025-03-19,3.1,8
VOL_10636,EVNT_168,2025-03-19,3.4,10
VOL_10636,EVNT_170,2025-03-19,3.9,10
VOL_10636,EVNT_173,2025-03-22,4.7,8
VOL_10636,EVNT_172,2025-03-22,3.7,10
VOL_10636,EVNT_174,2025-03-22,4.4,10
VOL_10636,EVNT_177,2025-03-26,3.3,3
VOL_10636,EVNT_176,2025-03-26,3.3,4
VOL_10636,EVNT_181,2025-04-02,2.7,3
VOL_10636,EVNT_183,2025-04-02,2.7,6
VOL_10636,EVNT_180,2025-04-02,5.1,3
VOL_10636,EVNT_186,2025-04-05,4.3,5
VOL_10636,EVNT_190,2025-04-09,4.5,5
VOL_10636,EVNT_188,2025-04-09,3.6,4
VOL_10636,EVNT_191,2025-04-09,4.3,3
VOL_10637,EVNT_105,2025-01-08,3.6,8
VOL_10637,EVNT_106,2025-01-08,3.8,8
VOL_10637,EVNT_110,2025-01-11,4.0,9
VOL_10637,EVNT_112,2025-01-15,3.3,10
VOL_10637,EVNT_119,2025-01-22,3.6,7
VOL_10637,EVNT_122,2025-01-25,4.3,9
VOL_10637,EVNT_128,2025-02-01,3.4,9
VOL_10637,EVNT_129,2025-02-01,3.8,8
VOL_10637,EVNT_130,2025-02-05,4.3,8
VOL_10637,EVNT_131,2025-02-05,4.6,10
VOL_10637,EVNT_137,2025-02-08,3.5,10
VOL_10637,EVNT_141,2025-02-15,3.4,7
VOL_10637,EVNT_144,2025-02-19,2.5,9
VOL_10637,EVNT_147,2025-02-22,2.5,7
VOL_10637,EVNT_157,2025-03-05,3.6,4
VOL_10637,EVNT_156,2025-03-05,3.5,6
VOL_10637,EVNT_158,2025-03-08,3.7,4
VOL_10637,EVNT_163,2025-03-12,3.4,3
VOL_10637,EVNT_162,2025-03-12,2.8,4
VOL_10637,EVNT_166,2025-03-15,2.6,4
VOL_10637,EVNT_169,2025-03-19,3.1,6
VOL_10638,EVNT_324,2025-08-16,3.7,8
VOL_10638,EVNT_322,2025-08-16,2.6,7
VOL_10638,EVNT_323,2025-08-16,3.5,9
VOL_10638,EVNT_326,2025-08-16,2.9,9
VOL_10638,EVNT_328,2025-08-20,3.8,8
VOL_10638,EVNT_331,2025-08-23,3.4,9
VOL_10638,EVNT_334,2025-08-27,3.7,4
VOL_10638,EVNT_336,2025-08-27,3.9,4
VOL_10638,EVNT_338,2025-08-30,3.2,3
VOL_10638,EVNT_339,2025-09-03,2.8,4
VOL_10638,EVNT_341,2025-09-03,3.8,3
VOL_10638,EVNT_342,2025-09-10,3.4,6
VOL_10638,EVNT_343,2025-09-10,4.3,4
VOL_10638,EVNT_345,2025-09-13,4.1,5
VOL_10638,EVNT_346,2025-09-13,3.1,5
VOL_10639,EVNT_215,2025-04-30,3.4,10
VOL_10639,EVNT_212,2025-04-30,3.6,8
VOL_10639,EVNT_213,2025-04-30,3.9,9
VOL_10639,EVNT_217,2025-05-03,3.4,8
VOL_10639,EVNT_216,2025-05-03,3.9,9
VOL_10639,EVNT_219,2025-05-07,4.2,9
VOL_10639,EVNT_221,2025-05-07,4.4,9
VOL_10639,EVNT_218,2025-05-07,2.3,10
VOL_10639,EVNT_220,2025-05-07,3.1,9
VOL_10639,EVNT_223,2025-05-10,3.4,9
VOL_10639,EVNT_222,2025-05-10,5.3,8
VOL_10639,EVNT_226,2025-05-14,4.3,9
VOL_10639,EVNT_225,2025-05-14,4.4,7
VOL_10639,EVNT_228,2025-05-17,1.6,9
VOL_10639,EVNT_229,2025-05-17,2.6,9
VOL_10639,EVNT_230,2025-05-17,2.7,9
VOL_10639,EVNT_232,2025-05-21,4.7,8
VOL_10639,EVNT_234,2025-05-24,2.9,9
VOL_10639,EVNT_235,2025-05-24,4.1,9
VOL_10639,EVNT_233,2025-05-24,3.3,9
VOL_10639,EVNT_239,2025-05-28,3.1,8
VOL_10639,EVNT_237,2025-05-28,3.8,9
VOL_10639,EVNT_240,2025-05-31,4.6,9
VOL_10639,EVNT_244,2025-05-31,1.6,7
VOL_10639,EVNT_243,2025-05-31,4.0,7
VOL_10639,EVNT_241,2025-05-31,4.0,10
VOL_10639,EVNT_245,2025-06-04,3.6,10
VOL_10639,EVNT_247,2025-06-07,4.9,9
VOL_10639,EVNT_252,2025-06-11,4.0,9
VOL_10639,EVNT_250,2025-06-11,3.2,9
VOL_10639,EVNT_253,2025-06-14,4.0,9
VOL_10639,EVNT_257,2025-06-14,1.6,7
VOL_10639,EVNT_255,2025-06-14,3.2,8
VOL_10639,EVNT_261,2025-06-18,3.2,10
VOL_10639,EVNT_262,2025-06-21,4.5,9
VOL_10639,EVNT_264,2025-06-21,2.4,10
VOL_10639,EVNT_263,2025-06-21,3.2,8
VOL_10639,EVNT_266,2025-06-25,2.4,9
VOL_10639,EVNT_268,2025-06-25,4.4,9
VOL_10639,EVNT_271,2025-06-28,2.9,7
VOL_10639,EVNT_273,2025-07-02,3.3,9
VOL_10639,EVNT_278,2025-07-05,2.9,9
VOL_10639,EVNT_277,2025-07-05,3.2,8
VOL_10639,EVNT_276,2025-07-05,3.4,9
VOL_10639,EVNT_275,2025-07-05,2.5,8
VOL_10639,EVNT_280,2025-07-09,4.3,9
VOL_10639,EVNT_281,2025-07-09,3.5,8
VOL_10639,EVNT_284,2025-07-12,4.0,9
VOL_10639,EVNT_282,2025-07-12,2.5,10
VOL_10639,EVNT_283,2025-07-12,4.1,7
VOL_10639,EVNT_288,2025-07-16,3.5,9
VOL_10639,EVNT_285,2025-07-16,2.5,10
VOL_10639,EVNT_286,2025-07-16,4.1,9
VOL_10639,EVNT_291,2025-07-19,3.0,10
VOL_10639,EVNT_293,2025-07-19,3.9,10
VOL_10639,EVNT_294,2025-07-19,3.9,9
VOL_10639,EVNT_295,2025-07-23,3.8,9
VOL_10639,EVNT_297,2025-07-23,3.8,9
VOL_10639,EVNT_296,2025-07-23,2.6,10
VOL_10639,EVNT_301,2025-07-26,3.1,10
VOL_10639,EVNT_300,2025-07-26,3.8,10
VOL_10639,EVNT_298,2025-07-26,3.2,9
VOL_10639,EVNT_303,2025-07-30,3.8,7
VOL_10639,EVNT_305,2025-07-30,3.7,9
VOL_10639,EVNT_302,2025-07-30,3.2,9
VOL_10639,EVNT_308,2025-08-02,3.7,10
VOL_10639,EVNT_307,2025-08-02,3.2,8
VOL_10639,EVNT_309,2025-08-02,4.0,9
VOL_10639,EVNT_312,2025-08-06,3.5,9
VOL_10639,EVNT_310,2025-08-06,3.6,9
VOL_10639,EVNT_314,2025-08-09,3.0,8
VOL_10639,EVNT_317,2025-08-09,2.8,10
VOL_10639,EVNT_315,2025-08-09,3.0,9
VOL_10639,EVNT_319,2025-08-13,2.0,9
VOL_10639,EVNT_320,2025-08-13,2.7,7
VOL_10639,EVNT_321,2025-08-13,2.2,8
VOL_10639,EVNT_323,2025-08-16,4.2,8
VOL_10639,EVNT_322,2025-08-16,5.3,7
VOL_10639,EVNT_324,2025-08-16,2.1,8
VOL_10639,EVNT_328,2025-08-20,4.9,8
VOL_10639,EVNT_333,2025-08-23,2.4,10
VOL_10639,EVNT_329,2025-08-23,4.2,10
VOL_10639,EVNT_331,2025-08-23,3.9,9
VOL_10639,EVNT_330,2025-08-23,3.9,10
VOL_10639,EVNT_332,2025-08-23,4.0,9
VOL_10639,EVNT_336,2025-08-27,3.8,9
VOL_10639,EVNT_334,2025-08-27,3.7,10
VOL_10639,EVNT_337,2025-08-30,2.9,10
VOL_10639,EVNT_341,2025-09-03,3.8,9
VOL_10639,EVNT_343,2025-09-10,4.0,8
VOL_10639,EVNT_342,2025-09-10,3.7,9
VOL_10639,EVNT_346,2025-09-13,4.0,8
VOL_10639,EVNT_348,2025-09-17,4.9,9
VOL_10639,EVNT_349,2025-09-20,3.6,9
VOL_10639,EVNT_351,2025-09-20,4.9,8
VOL_10639,EVNT_352,2025-09-24,5.8,9
VOL_10639,EVNT_356,2025-09-27,4.7,8
VOL_10639,EVNT_360,2025-10-01,2.6,8
VOL_10639,EVNT_359,2025-10-01,3.7,8
VOL_10639,EVNT_361,2025-10-01,2.8,7
VOL_10639,EVNT_364,2025-10-04,3.9,9
VOL_10639,EVNT_362,2025-10-04,3.2,9
VOL_10639,EVNT_366,2025-10-11,3.3,7
VOL_10639,EVNT_371,2025-10-15,3.8,10
VOL_10639,EVNT_372,2025-10-18,3.4,9
VOL_10639,EVNT_376,2025-10-22,3.2,7
VOL_10639,EVNT_380,2025-10-25,4.5,8
VOL_10639,EVNT_386,2025-10-29,2.0,7
VOL_10639,EVNT_388,2025-11-01,3.1,10
VOL_10639,EVNT_387,2025-11-01,3.5,8
VOL_10639,EVNT_389,2025-11-01,3.6,9
VOL_10639,EVNT_392,2025-11-05,3.4,8
VOL_10639,EVNT_390,2025-11-05,1.8,9
VOL_10639,EVNT_395,2025-11-08,4.1,10
VOL_10639,EVNT_397,2025-11-08,3.9,8
VOL_10639,EVNT_394,2025-11-08,2.8,9
VOL_10639,EVNT_396,2025-11-08,3.2,10
VOL_10639,EVNT_400,2025-11-12,3.8,7
VOL_10639,EVNT_399,2025-11-12,2.9,8
VOL_10639,EVNT_401,2025-11-12,3.4,9
VOL_10639,EVNT_402,2025-11-12,3.9,9
VOL_10639,EVNT_408,2025-11-15,4.2,10
VOL_10639,EVNT_404,2025-11-15,3.1,8
VOL_10639,EVNT_406,2025-11-15,2.8,8
VOL_10639,EVNT_412,2025-11-22,3.5,8
VOL_10639,EVNT_419,2025-11-26,3.9,10
VOL_10639,EVNT_423,2025-11-29,3.8,9
VOL_10639,EVNT_433,2025-12-06,3.5,8
VOL_10639,EVNT_430,2025-12-06,2.6,9
VOL_10639,EVNT_437,2025-12-10,3.9,10
VOL_10639,EVNT_440,2025-12-13,3.1,8
VOL_10639,EVNT_439,2025-12-13,2.9,8
VOL_10639,EVNT_444,2025-12-17,2.8,8
VOL_10639,EVNT_445,2025-12-17,2.1,9
VOL_10639,EVNT_442,2025-12-17,3.1,9
VOL_10639,EVNT_443,2025-12-17,5.3,9
VOL_10639,EVNT_447,2025-12-20,3.1,9
VOL_10639,EVNT_446,2025-12-20,3.1,7
VOL_10639,EVNT_449,2025-12-24,3.1,10
VOL_10639,EVNT_452,2025-12-27,2.5,9
VOL_10639,EVNT_453,2025-12-27,3.3,9
VOL_10639,EVNT_454,2025-12-27,3.7,8
VOL_10639,EVNT_455,2025-12-31,2.3,9
VOL_10639,EVNT_460,2026-01-07,4.7,10
VOL_10639,EVNT_459,2026-01-07,2.8,9
VOL_10639,EVNT_461,2026-01-07,4.3,10
VOL_10639,EVNT_466,2026-01-14,4.1,8
VOL_10639,EVNT_465,2026-01-14,4.6,9
VOL_10639,EVNT_463,2026-01-14,4.0,8
VOL_10639,EVNT_468,2026-01-17,4.8,10
VOL_10639,EVNT_469,2026-01-17,3.6,10
VOL_10639,EVNT_467,2026-01-17,3.5,10
VOL_10639,EVNT_470,2026-01-21,3.0,9
VOL_10639,EVNT_472,2026-01-21,2.5,8
VOL_10639,EVNT_479,2026-01-28,3.1,9
VOL_10639,EVNT_477,2026-01-28,3.9,10
VOL_10639,EVNT_480,2026-01-31,3.3,8
VOL_10639,EVNT_482,2026-01-31,4.4,8
VOL_10639,EVNT_484,2026-02-04,2.7,8
VOL_10639,EVNT_490,2026-02-11,3.0,9
VOL_10639,EVNT_494,2026-02-14,3.6,8
VOL_10639,EVNT_493,2026-02-14,2.7,9
VOL_10639,EVNT_497,2026-02-18,3.7,10
VOL_10639,EVNT_499,2026-02-18,4.1,8
VOL_10639,EVNT_498,2026-02-18,3.4,8
VOL_10639,EVNT_496,2026-02-18,3.4,10
VOL_10639,EVNT_500,2026-02-21,3.3,8
VOL_10639,EVNT_501,2026-02-21,3.6,8
VOL_10639,EVNT_502,2026-02-21,4.3,8
VOL_10639,EVNT_507,2026-02-25,3.3,10
VOL_10639,EVNT_505,2026-02-25,2.9,8
VOL_10639,EVNT_503,2026-02-25,3.6,9
VOL_10639,EVNT_504,2026-02-25,3.9,8
VOL_10639,EVNT_506,2026-02-25,4.6,10
VOL_10639,EVNT_509,2026-02-28,4.2,9
VOL_10639,EVNT_508,2026-02-28,2.8,9
VOL_10639,EVNT_511,2026-03-04,3.1,8
VOL_10639,EVNT_513,2026-03-04,2.7,9
VOL_10639,EVNT_510,2026-03-04,3.7,10
VOL_10639,EVNT_516,2026-03-07,2.5,9
VOL_10639,EVNT_517,2026-03-11,2.7,8
VOL_10639,EVNT_519,2026-03-11,3.3,9
VOL_10639,EVNT_524,2026-03-14,2.7,10
VOL_10639,EVNT_525,2026-03-14,4.0,10
VOL_10639,EVNT_522,2026-03-14,4.6,10
VOL_10639,EVNT_523,2026-03-14,2.5,10
VOL_10639,EVNT_527,2026-03-18,4.0,9
VOL_10639,EVNT_530,2026-03-18,4.0,7
VOL_10639,EVNT_526,2026-03-18,3.2,8
VOL_10639,EVNT_529,2026-03-18,3.3,8
VOL_10639,EVNT_531,2026-03-21,2.9,10
VOL_10639,EVNT_532,2026-03-25,3.9,9
VOL_10639,EVNT_534,2026-03-28,2.9,9
VOL_10639,EVNT_536,2026-03-28,3.7,8
VOL_10639,EVNT_538,2026-04-01,4.6,10
VOL_10639,EVNT_540,2026-04-01,2.5,10
VOL_10639,EVNT_542,2026-04-04,3.7,10
VOL_10639,EVNT_545,2026-04-08,3.5,7
VOL_10639,EVNT_544,2026-04-08,5.2,10
VOL_10639,EVNT_543,2026-04-08,4.5,10
VOL_10639,EVNT_548,2026-04-11,5.0,8
VOL_10639,EVNT_549,2026-04-11,3.9,9
VOL_10639,EVNT_551,2026-04-15,2.9,7
VOL_10639,EVNT_550,2026-04-15,4.0,9
VOL_10639,EVNT_553,2026-04-15,4.1,10
VOL_10639,EVNT_554,2026-04-18,3.1,9
VOL_10639,EVNT_555,2026-04-18,2.9,9
VOL_10639,EVNT_557,2026-04-22,4.1,8
VOL_10639,EVNT_556,2026-04-22,2.3,7
VOL_10639,EVNT_562,2026-04-25,3.1,8
VOL_10639,EVNT_563,2026-04-25,5.8,10
VOL_10639,EVNT_561,2026-04-25,4.3,10
VOL_10639,EVNT_565,2026-04-29,3.0,9
VOL_10639,EVNT_566,2026-04-29,3.2,8
VOL_10640,EVNT_502,2026-02-21,5.3,10
VOL_10640,EVNT_501,2026-02-21,4.2,9
VOL_10640,EVNT_503,2026-02-25,1.6,9
VOL_10640,EVNT_506,2026-02-25,4.1,9
VOL_10640,EVNT_507,2026-02-25,4.5,9
VOL_10640,EVNT_505,2026-02-25,3.1,10
VOL_10640,EVNT_504,2026-02-25,3.4,9
VOL_10640,EVNT_508,2026-02-28,3.2,7
VOL_10640,EVNT_509,2026-02-28,3.6,10
VOL_10640,EVNT_514,2026-03-04,4.1,7
VOL_10640,EVNT_510,2026-03-04,3.6,8
VOL_10640,EVNT_515,2026-03-07,3.7,8
VOL_10640,EVNT_518,2026-03-11,4.0,10
VOL_10640,EVNT_517,2026-03-11,3.0,9
VOL_10640,EVNT_520,2026-03-11,4.5,9
VOL_10640,EVNT_519,2026-03-11,1.9,8
VOL_10640,EVNT_521,2026-03-11,3.5,8
VOL_10640,EVNT_524,2026-03-14,3.2,10
VOL_10640,EVNT_525,2026-03-14,3.8,7
VOL_10640,EVNT_522,2026-03-14,3.3,9
VOL_10640,EVNT_528,2026-03-18,3.2,7
VOL_10640,EVNT_526,2026-03-18,2.6,8
VOL_10640,EVNT_530,2026-03-18,3.2,8
VOL_10640,EVNT_531,2026-03-21,2.2,8
VOL_10640,EVNT_535,2026-03-28,2.5,9
VOL_10640,EVNT_536,2026-03-28,2.8,7
VOL_10640,EVNT_538,2026-04-01,1.7,8
VOL_10640,EVNT_542,2026-04-04,3.5,8
VOL_10640,EVNT_544,2026-04-08,4.6,9
VOL_10640,EVNT_546,2026-04-08,3.5,8
VOL_10640,EVNT_545,2026-04-08,3.5,8
VOL_10640,EVNT_549,2026-04-11,2.3,10
VOL_10640,EVNT_548,2026-04-11,4.3,9
VOL_10640,EVNT_550,2026-04-15,1.1,7
VOL_10640,EVNT_552,2026-04-15,3.3,9
VOL_10640,EVNT_553,2026-04-15,3.1,10
VOL_10640,EVNT_564,2026-04-25,2.7,10
VOL_10640,EVNT_562,2026-04-25,4.9,8
VOL_10640,EVNT_563,2026-04-25,3.0,9
VOL_10640,EVNT_560,2026-04-25,4.1,9
VOL_10640,EVNT_568,2026-04-29,3.6,10
VOL_10641,EVNT_334,2025-08-27,3.5,8
VOL_10641,EVNT_336,2025-08-27,3.6,8
VOL_10641,EVNT_337,2025-08-30,3.0,7
VOL_10641,EVNT_339,2025-09-03,3.2,9
VOL_10641,EVNT_340,2025-09-03,3.8,9
VOL_10641,EVNT_343,2025-09-10,3.2,9
VOL_10641,EVNT_342,2025-09-10,2.5,9
VOL_10641,EVNT_346,2025-09-13,2.1,10
VOL_10641,EVNT_344,2025-09-13,3.6,10
VOL_10641,EVNT_347,2025-09-17,1.4,9
VOL_10641,EVNT_348,2025-09-17,3.5,7
VOL_10641,EVNT_349,2025-09-20,4.7,3
VOL_10641,EVNT_352,2025-09-24,3.2,4
VOL_10641,EVNT_358,2025-09-27,4.0,3
VOL_10641,EVNT_355,2025-09-27,3.8,4
VOL_10641,EVNT_360,2025-10-01,1.5,4
VOL_10641,EVNT_364,2025-10-04,3.3,4
VOL_10641,EVNT_363,2025-10-04,3.2,5
VOL_10642,EVNT_381,2025-10-25,3.2,9
VOL_10642,EVNT_380,2025-10-25,2.4,8
VOL_10642,EVNT_382,2025-10-25,2.8,10
VOL_10642,EVNT_386,2025-10-29,3.8,8
VOL_10642,EVNT_384,2025-10-29,3.5,9
VOL_10642,EVNT_383,2025-10-29,2.7,10
VOL_10642,EVNT_387,2025-11-01,3.2,9
VOL_10642,EVNT_388,2025-11-01,3.7,8
VOL_10642,EVNT_389,2025-11-01,3.7,8
VOL_10642,EVNT_393,2025-11-05,2.8,9
VOL_10642,EVNT_391,2025-11-05,3.1,9
VOL_10642,EVNT_394,2025-11-08,2.8,9
VOL_10642,EVNT_395,2025-11-08,3.2,8
VOL_10642,EVNT_398,2025-11-08,3.2,8
VOL_10642,EVNT_399,2025-11-12,3.8,10
VOL_10642,EVNT_403,2025-11-12,3.4,9
VOL_10642,EVNT_402,2025-11-12,3.3,10
VOL_10642,EVNT_404,2025-11-15,2.5,8
VOL_10642,EVNT_406,2025-11-15,2.4,9
VOL_10642,EVNT_405,2025-11-15,4.3,8
VOL_10642,EVNT_408,2025-11-15,3.6,8
VOL_10642,EVNT_409,2025-11-19,4.1,10
VOL_10642,EVNT_414,2025-11-22,5.2,7
VOL_10642,EVNT_416,2025-11-22,3.6,9
VOL_10642,EVNT_413,2025-11-22,3.2,8
VOL_10642,EVNT_421,2025-11-26,3.6,8
VOL_10642,EVNT_418,2025-11-26,5.0,8
VOL_10642,EVNT_419,2025-11-26,2.7,9
VOL_10642,EVNT_422,2025-11-29,3.8,9
VOL_10642,EVNT_423,2025-11-29,3.5,10
VOL_10642,EVNT_424,2025-11-29,2.8,8
VOL_10642,EVNT_429,2025-12-03,1.4,8
VOL_10642,EVNT_433,2025-12-06,3.3,9
VOL_10642,EVNT_432,2025-12-06,1.6,9
VOL_10642,EVNT_435,2025-12-10,2.1,8
VOL_10642,EVNT_436,2025-12-10,3.9,8
VOL_10642,EVNT_439,2025-12-13,2.4,9
VOL_10642,EVNT_440,2025-12-13,3.8,9
VOL_10642,EVNT_441,2025-12-17,3.8,9
VOL_10642,EVNT_443,2025-12-17,3.2,8
VOL_10642,EVNT_444,2025-12-17,3.4,8
VOL_10642,EVNT_445,2025-12-17,4.9,8
VOL_10642,EVNT_448,2025-12-20,1.9,9
VOL_10642,EVNT_447,2025-12-20,3.2,9
VOL_10642,EVNT_453,2025-12-27,2.7,10
VOL_10642,EVNT_452,2025-12-27,3.2,7
VOL_10642,EVNT_454,2025-12-27,3.6,9
VOL_10642,EVNT_456,2026-01-03,3.2,8
VOL_10642,EVNT_457,2026-01-03,5.3,8
VOL_10642,EVNT_459,2026-01-07,2.3,7
VOL_10642,EVNT_462,2026-01-10,4.1,10
VOL_10642,EVNT_465,2026-01-14,3.8,7
VOL_10642,EVNT_464,2026-01-14,3.2,9
VOL_10642,EVNT_466,2026-01-14,3.9,8
VOL_10642,EVNT_472,2026-01-21,2.2,8
VOL_10642,EVNT_471,2026-01-21,4.6,7
VOL_10642,EVNT_473,2026-01-21,3.7,9
VOL_10642,EVNT_470,2026-01-21,3.3,8
