donation_id,volunteer_id,amount,date
DON_60909,VOL_10696,50.0,2025-11-27
DON_60910,VOL_10696,25.0,2026-01-25
DON_60911,VOL_10696,100.0,2026-02-19
DON_60912,VOL_10696,50.0,2026-02-19
DON_60913,VOL_10696,100.0,2026-03-01
DON_60914,VOL_10696,25.0,2026-03-15
DON_60915,VOL_10696,50.0,2026-03-19
DON_60916,VOL_10696,10.0,2026-03-19
DON_60917,VOL_10696,10.0,2026-04-16
DON_60918,VOL_10696,10.0,2026-04-19
DON_60919,VOL_10696,10.0,2026-04-26
DON_60920,VOL_10696,25.0,2026-04-30
DON_60921,VOL_10697,10.0,2026-02-19
DON_60922,VOL_10697,50.0,2026-04-02
DON_60923,VOL_10697,10.0,2026-04-19
DON_60924,VOL_10698,50.0,2025-07-17
DON_60925,VOL_10698,10.0,2025-07-20
DON_60926,VOL_10698,50.0,2025-08-03
DON_60927,VOL_10698,10.0,2025-08-07
DON_60928,VOL_10699,100.0,2025-09-14
DON_60929,VOL_10699,10.0,2025-10-12
DON_60930,VOL_10699,10.0,2025-11-23
DON_60931,VOL_10699,10.0,2025-12-04
DON_60932,VOL_10699,10.0,2025-12-11
DON_60933,VOL_10699,25.0,2025-12-14
DON_60934,VOL_10699,10.0,2025-12-28
DON_60935,VOL_10699,25.0,2026-01-08
DON_60936,VOL_10699,10.0,2026-01-15
DON_60937,VOL_10699,50.0,2026-01-22
DON_60938,VOL_10699,50.0,2026-02-01
DON_60939,VOL_10699,50.0,2026-02-08
DON_60940,VOL_10699,10.0,2026-02-15
DON_60941,VOL_10699,10.0,2026-03-19
DON_60942,VOL_10699,25.0,2026-03-29
DON_60943,VOL_10699,25.0,2026-04-30
DON_60944,VOL_10700,25.0,2025-10-12
DON_60945,VOL_10700,10.0,2025-10-16
DON_60946,VOL_10700,50.0,2025-10-19
DON_60947,VOL_10700,25.0,2025-10-23
DON_60948,VOL_10700,10.0,2025-10-26
DON_60949,VOL_10700,25.0,2025-11-16
DON_60950,VOL_10700,50.0,2025-11-23
DON_60951,VOL_10700,25.0,2025-12-04
DON_60952,VOL_10700,25.0,2025-12-11
DON_60953,VOL_10700,10.0,2025-12-18
DON_60954,VOL_10700,10.0,2026-01-18
DON_60955,VOL_10700,10.0,2026-01-22
DON_60956,VOL_10700,10.0,2026-02-01
DON_60957,VOL_10700,10.0,2026-02-19
DON_60958,VOL_10700,25.0,2026-03-05
DON_60959,VOL_10700,10.0,2026-03-12
DON_60960,VOL_10700,25.0,2026-03-19
DON_60961,VOL_10700,50.0,2026-04-19
DON_60962,VOL_10701,10.0,2026-02-01
DON_60963,VOL_10701,100.0,2026-02-08
DON_60964,VOL_10701,25.0,2026-02-08
DON_60965,VOL_10701,50.0,2026-02-22
DON_60966,VOL_10701,10.0,2026-03-01
DON_60967,VOL_10701,100.0,2026-03-12
DON_60968,VOL_10701,10.0,2026-03-19
DON_60969,VOL_10701,10.0,2026-04-12
DON_60970,VOL_10701,10.0,2026-04-16
DON_60971,VOL_10701,10.0,2026-04-23
DON_60972,VOL_10702,50.0,2025-12-28
DON_60973,VOL_10702,10.0,2025-12-28
DON_60974,VOL_10703,10.0,2025-02-02
DON_60975,VOL_10703,10.0,2025-02-23
DON_60976,VOL_10703,25.0,2025-03-13
DON_60977,VOL_10703,10.0,2025-04-17
DON_60978,VOL_10703,25.0,2025-05-01
DON_60979,VOL_10703,10.0,2025-05-04
DON_60980,VOL_10703,50.0,2025-05-18
DON_60981,VOL_10703,10.0,2025-06-05
DON_60982,VOL_10703,10.0,2025-06-19
DON_60983,VOL_10703,25.0,2025-06-26
DON_60984,VOL_10703,25.0,2025-07-03
DON_60985,VOL_10703,10.0,2025-07-20
DON_60986,VOL_10703,100.0,2025-07-31
DON_60987,VOL_10703,10.0,2025-07-31
DON_60988,VOL_10703,25.0,2025-08-24
DON_60989,VOL_10703,25.0,2025-08-28
DON_60990,VOL_10703,10.0,2025-10-26
DON_60991,VOL_10703,10.0,2025-10-30
DON_60992,VOL_10703,10.0,2025-12-04
DON_60993,VOL_10703,25.0,2025-12-18
DON_60994,VOL_10703,25.0,2025-12-21
DON_60995,VOL_10703,10.0,2026-01-15
DON_60996,VOL_10703,50.0,2026-01-25
DON_60997,VOL_10703,50.0,2026-02-08
DON_60998,VOL_10703,10.0,2026-02-19
DON_60999,VOL_10703,10.0,2026-02-22
DON_61000,VOL_10703,25.0,2026-03-01
DON_61001,VOL_10703,25.0,2026-03-12
DON_61002,VOL_10703,10.0,2026-03-19
DON_61003,VOL_10703,100.0,2026-04-26
DON_61004,VOL_10704,25.0,2025-03-20
DON_61005,VOL_10704,10.0,2025-03-30
DON_61006,VOL_10704,25.0,2025-05-08
DON_61007,VOL_10704,25.0,2025-05-15
DON_61008,VOL_10704,50.0,2025-06-01
DON_61009,VOL_10704,10.0,2025-06-15
DON_61010,VOL_10704,25.0,2025-07-17
DON_61011,VOL_10704,50.0,2025-07-20
DON_61012,VOL_10704,10.0,2025-07-24
DON_61013,VOL_10704,50.0,2025-07-27
DON_61014,VOL_10704,10.0,2025-07-27
DON_61015,VOL_10704,100.0,2025-08-10
DON_61016,VOL_10704,100.0,2025-08-10
DON_61017,VOL_10704,50.0,2025-08-17
DON_61018,VOL_10704,10.0,2025-08-24
DON_61019,VOL_10704,10.0,2025-08-28
DON_61020,VOL_10704,50.0,2025-09-11
DON_61021,VOL_10704,25.0,2025-09-21
DON_61022,VOL_10704,25.0,2025-10-12
DON_61023,VOL_10704,50.0,2025-10-19
DON_61024,VOL_10704,25.0,2025-10-26
DON_61025,VOL_10704,25.0,2025-11-23
DON_61026,VOL_10704,100.0,2026-01-04
DON_61027,VOL_10704,100.0,2026-01-08
DON_61028,VOL_10704,10.0,2026-02-12
DON_61029,VOL_10704,100.0,2026-02-22
DON_61030,VOL_10704,50.0,2026-03-05
DON_61031,VOL_10704,50.0,2026-03-08
DON_61032,VOL_10704,100.0,2026-03-15
DON_61033,VOL_10704,10.0,2026-03-15
DON_61034,VOL_10704,25.0,2026-03-19
DON_61035,VOL_10704,25.0,2026-04-02
DON_61036,VOL_10704,10.0,2026-04-09
DON_61037,VOL_10704,10.0,2026-04-23
DON_61038,VOL_10704,10.0,2026-04-26
DON_61039,VOL_10705,50.0,2025-05-18
DON_61040,VOL_10705,100.0,2025-06-12
DON_61041,VOL_10705,10.0,2025-06-12
DON_61042,VOL_10705,10.0,2025-08-10
DON_61043,VOL_10705,10.0,2025-08-10
DON_61044,VOL_10705,25.0,2025-08-17
DON_61045,VOL_10705,10.0,2025-08-24
DON_61046,VOL_10705,10.0,2025-09-28
DON_61047,VOL_10705,100.0,2025-10-19
DON_61048,VOL_10705,10.0,2025-11-02
DON_61049,VOL_10705,10.0,2025-11-16
DON_61050,VOL_10705,100.0,2025-11-20
DON_61051,VOL_10705,10.0,2025-11-23
DON_61052,VOL_10705,25.0,2025-11-27
DON_61053,VOL_10705,10.0,2025-12-18
DON_61054,VOL_10705,10.0,2026-01-22
DON_61055,VOL_10705,10.0,2026-02-05
DON_61056,VOL_10705,100.0,2026-02-12
DON_61057,VOL_10705,10.0,2026-02-26
DON_61058,VOL_10705,50.0,2026-03-12
DON_61059,VOL_10705,25.0,2026-03-19
DON_61060,VOL_10705,10.0,2026-03-19
DON_61061,VOL_10705,10.0,2026-04-09
DON_61062,VOL_10705,25.0,2026-04-12
DON_61063,VOL_10706,10.0,2025-11-16
DON_61064,VOL_10706,10.0,2025-11-23
DON_61065,VOL_10706,100.0,2025-11-27
DON_61066,VOL_10706,25.0,2025-12-04
DON_61067,VOL_10706,10.0,2025-12-11
DON_61068,VOL_10706,10.0,2025-12-25
DON_61069,VOL_10706,25.0,2026-01-25
DON_61070,VOL_10706,10.0,2026-01-29
DON_61071,VOL_10706,25.0,2026-02-22
DON_61072,VOL_10706,25.0,2026-03-12
DON_61073,VOL_10706,100.0,2026-03-19
DON_61074,VOL_10706,50.0,2026-04-05
DON_61075,VOL_10706,10.0,2026-04-09
DON_61076,VOL_10706,50.0,2026-04-19
DON_61077,VOL_10706,10.0,2026-04-23
DON_61078,VOL_10707,25.0,2025-09-14
DON_61079,VOL_10708,10.0,2025-05-11
DON_61080,VOL_10708,25.0,2025-05-25
DON_61081,VOL_10708,50.0,2025-05-29
DON_61082,VOL_10708,10.0,2025-06-01
DON_61083,VOL_10708,25.0,2025-06-12
DON_61084,VOL_10708,25.0,2025-06-15
DON_61085,VOL_10708,10.0,2025-06-19
DON_61086,VOL_10708,50.0,2025-06-29
DON_61087,VOL_10708,100.0,2025-06-29
DON_61088,VOL_10708,10.0,2025-07-13
DON_61089,VOL_10708,50.0,2025-08-07
DON_61090,VOL_10708,50.0,2025-08-10
DON_61091,VOL_10708,10.0,2025-09-28
DON_61092,VOL_10708,100.0,2025-10-19
DON_61093,VOL_10708,100.0,2025-11-02
DON_61094,VOL_10708,100.0,2025-11-20
DON_61095,VOL_10708,50.0,2025-11-23
DON_61096,VOL_10708,50.0,2025-11-27
DON_61097,VOL_10708,25.0,2025-12-04
DON_61098,VOL_10708,50.0,2025-12-04
DON_61099,VOL_10708,25.0,2025-12-21
DON_61100,VOL_10708,10.0,2025-12-25
DON_61101,VOL_10708,25.0,2026-01-08
DON_61102,VOL_10708,10.0,2026-01-08
DON_61103,VOL_10708,25.0,2026-01-15
DON_61104,VOL_10708,10.0,2026-01-25
DON_61105,VOL_10708,25.0,2026-02-01
DON_61106,VOL_10708,100.0,2026-03-01
DON_61107,VOL_10708,10.0,2026-03-26
DON_61108,VOL_10708,10.0,2026-04-16
DON_61109,VOL_10708,25.0,2026-04-19
DON_61110,VOL_10708,25.0,2026-04-26
DON_61111,VOL_10709,10.0,2025-02-27
DON_61112,VOL_10709,100.0,2025-03-16
DON_61113,VOL_10709,10.0,2025-03-23
DON_61114,VOL_10709,25.0,2025-04-17
DON_61115,VOL_10709,10.0,2025-05-08
DON_61116,VOL_10709,10.0,2025-05-15
DON_61117,VOL_10709,50.0,2025-06-08
DON_61118,VOL_10709,100.0,2025-06-19
DON_61119,VOL_10709,10.0,2025-06-26
DON_61120,VOL_10709,10.0,2025-07-06
DON_61121,VOL_10709,25.0,2025-07-20
DON_61122,VOL_10709,10.0,2025-07-24
DON_61123,VOL_10709,10.0,2025-07-24
DON_61124,VOL_10709,100.0,2025-07-31
DON_61125,VOL_10709,25.0,2025-08-07
DON_61126,VOL_10709,25.0,2025-08-21
DON_61127,VOL_10709,10.0,2025-08-24
DON_61128,VOL_10709,25.0,2025-09-04
DON_61129,VOL_10709,50.0,2025-10-02
DON_61130,VOL_10709,25.0,2025-10-16
DON_61131,VOL_10709,50.0,2025-10-26
DON_61132,VOL_10709,25.0,2025-11-13
DON_61133,VOL_10709,10.0,2025-11-16
DON_61134,VOL_10709,25.0,2025-11-23
DON_61135,VOL_10709,100.0,2025-11-23
DON_61136,VOL_10709,100.0,2025-11-23
DON_61137,VOL_10709,50.0,2025-12-14
DON_61138,VOL_10709,10.0,2025-12-28
DON_61139,VOL_10709,100.0,2026-01-22
DON_61140,VOL_10709,100.0,2026-01-25
DON_61141,VOL_10709,10.0,2026-01-29
DON_61142,VOL_10709,10.0,2026-02-19
DON_61143,VOL_10709,50.0,2026-02-22
DON_61144,VOL_10709,25.0,2026-03-01
DON_61145,VOL_10709,50.0,2026-03-29
DON_61146,VOL_10709,50.0,2026-04-02
DON_61147,VOL_10709,10.0,2026-04-02
DON_61148,VOL_10710,100.0,2025-10-26
DON_61149,VOL_10710,25.0,2025-10-30
DON_61150,VOL_10710,10.0,2025-11-09
DON_61151,VOL_10710,25.0,2025-11-13
DON_61152,VOL_10710,10.0,2025-11-16
DON_61153,VOL_10710,10.0,2025-11-30
DON_61154,VOL_10710,100.0,2026-01-18
DON_61155,VOL_10710,50.0,2026-01-29
DON_61156,VOL_10710,10.0,2026-02-12
DON_61157,VOL_10710,25.0,2026-03-05
DON_61158,VOL_10710,25.0,2026-03-08
DON_61159,VOL_10710,50.0,2026-03-19
DON_61160,VOL_10710,25.0,2026-03-19
DON_61161,VOL_10710,10.0,2026-03-19
DON_61162,VOL_10710,25.0,2026-04-09
DON_61163,VOL_10711,10.0,2025-10-26
DON_61164,VOL_10711,10.0,2025-10-30
DON_61165,VOL_10712,10.0,2026-02-19
DON_61166,VOL_10712,10.0,2026-02-22
DON_61167,VOL_10713,100.0,2025-08-07
DON_61168,VOL_10713,10.0,2025-08-07
DON_61169,VOL_10713,25.0,2025-08-07
DON_61170,VOL_10713,10.0,2025-08-17
DON_61171,VOL_10713,25.0,2025-08-17
DON_61172,VOL_10713,10.0,2025-08-24
DON_61173,VOL_10713,25.0,2025-08-28
DON_61174,VOL_10713,10.0,2025-08-31
DON_61175,VOL_10713,10.0,2025-09-11
DON_61176,VOL_10713,25.0,2025-09-14
DON_61177,VOL_10713,10.0,2025-10-05
DON_61178,VOL_10713,10.0,2025-10-16
DON_61179,VOL_10713,100.0,2025-10-26
DON_61180,VOL_10713,10.0,2025-11-02
DON_61181,VOL_10713,10.0,2025-11-06
DON_61182,VOL_10713,10.0,2025-11-06
DON_61183,VOL_10713,100.0,2025-11-09
DON_61184,VOL_10713,10.0,2025-11-09
DON_61185,VOL_10713,25.0,2025-11-16
DON_61186,VOL_10713,50.0,2025-11-30
DON_61187,VOL_10713,10.0,2025-12-11
DON_61188,VOL_10713,100.0,2025-12-25
DON_61189,VOL_10713,50.0,2026-01-15
DON_61190,VOL_10713,25.0,2026-01-22
DON_61191,VOL_10713,10.0,2026-02-01
DON_61192,VOL_10713,10.0,2026-03-05
DON_61193,VOL_10713,50.0,2026-04-09
DON_61194,VOL_10713,25.0,2026-04-23
DON_61195,VOL_10713,50.0,2026-04-30
DON_61196,VOL_10714,25.0,2025-08-03
DON_61197,VOL_10714,25.0,2025-08-07
DON_61198,VOL_10714,10.0,2025-08-07
DON_61199,VOL_10714,10.0,2025-08-14
DON_61200,VOL_10714,25.0,2025-08-21
DON_61201,VOL_10715,10.0,2025-02-06
DON_61202,VOL_10715,10.0,2025-02-20
DON_61203,VOL_10715,10.0,2025-03-06
DON_61204,VOL_10715,50.0,2025-03-13
DON_61205,VOL_10715,10.0,2025-04-06
DON_61206,VOL_10715,50.0,2025-04-17
DON_61207,VOL_10715,50.0,2025-05-18
DON_61208,VOL_10715,25.0,2025-05-25
DON_61209,VOL_10715,25.0,2025-06-26
DON_61210,VOL_10715,10.0,2025-07-06
DON_61211,VOL_10715,100.0,2025-07-06
DON_61212,VOL_10715,50.0,2025-07-17
DON_61213,VOL_10715,100.0,2025-07-24
DON_61214,VOL_10715,50.0,2025-08-10
DON_61215,VOL_10715,25.0,2025-08-14
DON_61216,VOL_10715,25.0,2025-08-17
DON_61217,VOL_10715,10.0,2025-08-21
DON_61218,VOL_10715,50.0,2025-08-24
DON_61219,VOL_10715,10.0,2025-09-28
DON_61220,VOL_10715,25.0,2025-10-19
DON_61221,VOL_10715,10.0,2025-10-23
DON_61222,VOL_10715,25.0,2025-10-23
DON_61223,VOL_10715,10.0,2025-11-02
DON_61224,VOL_10715,10.0,2025-11-09
DON_61225,VOL_10715,25.0,2025-11-13
DON_61226,VOL_10715,10.0,2025-11-23
DON_61227,VOL_10715,25.0,2025-11-23
DON_61228,VOL_10715,10.0,2025-12-04
DON_61229,VOL_10715,10.0,2025-12-14
DON_61230,VOL_10715,10.0,2025-12-18
DON_61231,VOL_10715,10.0,2025-12-21
DON_61232,VOL_10715,25.0,2026-01-25
DON_61233,VOL_10715,25.0,2026-02-15
DON_61234,VOL_10715,10.0,2026-03-08
DON_61235,VOL_10715,25.0,2026-03-15
DON_61236,VOL_10715,25.0,2026-04-16
DON_61237,VOL_10715,10.0,2026-04-26
DON_61238,VOL_10716,10.0,2025-01-19
DON_61239,VOL_10716,25.0,2025-01-26
DON_61240,VOL_10716,50.0,2025-01-30
DON_61241,VOL_10716,25.0,2025-01-30
DON_61242,VOL_10716,10.0,2025-02-06
DON_61243,VOL_10716,10.0,2025-02-09
DON_61244,VOL_10716,10.0,2025-02-13
DON_61245,VOL_10716,10.0,2025-02-23
DON_61246,VOL_10716,25.0,2025-02-27
DON_61247,VOL_10716,10.0,2025-03-06
DON_61248,VOL_10716,25.0,2025-03-13
DON_61249,VOL_10716,25.0,2025-03-16
DON_61250,VOL_10716,10.0,2025-03-20
DON_61251,VOL_10716,25.0,2025-04-10
DON_61252,VOL_10716,25.0,2025-04-17
DON_61253,VOL_10716,50.0,2025-04-24
DON_61254,VOL_10716,50.0,2025-05-08
DON_61255,VOL_10716,25.0,2025-06-01
DON_61256,VOL_10716,10.0,2025-06-01
DON_61257,VOL_10716,50.0,2025-06-22
DON_61258,VOL_10716,10.0,2025-07-13
DON_61259,VOL_10716,100.0,2025-07-24
DON_61260,VOL_10716,25.0,2025-07-27
DON_61261,VOL_10716,10.0,2025-07-31
DON_61262,VOL_10716,25.0,2025-08-03
DON_61263,VOL_10716,50.0,2025-08-10
DON_61264,VOL_10716,25.0,2025-08-28
DON_61265,VOL_10716,100.0,2025-08-31
DON_61266,VOL_10716,10.0,2025-10-02
DON_61267,VOL_10716,10.0,2025-10-05
DON_61268,VOL_10716,25.0,2025-10-23
DON_61269,VOL_10716,10.0,2025-12-07
DON_61270,VOL_10716,10.0,2025-12-25
DON_61271,VOL_10716,50.0,2026-01-04
DON_61272,VOL_10716,25.0,2026-01-15
DON_61273,VOL_10716,10.0,2026-01-29
DON_61274,VOL_10716,50.0,2026-02-22
DON_61275,VOL_10716,10.0,2026-02-26
DON_61276,VOL_10716,25.0,2026-02-26
DON_61277,VOL_10716,25.0,2026-03-01
DON_61278,VOL_10716,50.0,2026-03-01
DON_61279,VOL_10716,50.0,2026-03-12
DON_61280,VOL_10716,25.0,2026-04-12
DON_61281,VOL_10716,25.0,2026-04-23
DON_61282,VOL_10716,10.0,2026-04-26
DON_61283,VOL_10716,100.0,2026-04-30
DON_61284,VOL_10718,100.0,2025-05-22
DON_61285,VOL_10718,10.0,2025-06-01
DON_61286,VOL_10718,50.0,2025-06-15
DON_61287,VOL_10718,50.0,2025-06-22
DON_61288,VOL_10718,100.0,2025-06-22
DON_61289,VOL_10718,10.0,2025-06-26
DON_61290,VOL_10718,10.0,2025-06-29
DON_61291,VOL_10718,10.0,2025-07-17
DON_61292,VOL_10718,25.0,2025-07-20
DON_61293,VOL_10718,10.0,2025-07-31
DON_61294,VOL_10718,10.0,2025-08-17
DON_61295,VOL_10718,25.0,2025-08-21
DON_61296,VOL_10718,10.0,2025-08-31
DON_61297,VOL_10718,25.0,2025-09-04
DON_61298,VOL_10718,10.0,2025-09-14
DON_61299,VOL_10718,50.0,2025-10-19
DON_61300,VOL_10718,25.0,2025-10-23
DON_61301,VOL_10718,100.0,2025-10-30
DON_61302,VOL_10718,100.0,2025-11-13
DON_61303,VOL_10718,25.0,2025-11-23
DON_61304,VOL_10718,25.0,2025-11-23
DON_61305,VOL_10718,25.0,2025-11-23
DON_61306,VOL_10718,100.0,2025-11-27
DON_61307,VOL_10718,10.0,2025-11-27
DON_61308,VOL_10718,10.0,2025-12-04
DON_61309,VOL_10718,100.0,2025-12-11
DON_61310,VOL_10718,10.0,2025-12-14
DON_61311,VOL_10718,50.0,2025-12-21
DON_61312,VOL_10718,25.0,2025-12-25
DON_61313,VOL_10718,25.0,2026-01-08
DON_61314,VOL_10718,10.0,2026-01-25
DON_61315,VOL_10718,50.0,2026-02-08
DON_61316,VOL_10718,10.0,2026-02-12
DON_61317,VOL_10718,25.0,2026-03-05
DON_61318,VOL_10718,10.0,2026-03-08
DON_61319,VOL_10718,25.0,2026-03-12
DON_61320,VOL_10718,10.0,2026-04-12
DON_61321,VOL_10718,50.0,2026-04-23
DON_61322,VOL_10718,25.0,2026-04-23
DON_61323,VOL_10718,10.0,2026-04-26
DON_61324,VOL_10718,25.0,2026-04-30
DON_61325,VOL_10719,25.0,2025-04-24
DON_61326,VOL_10719,10.0,2025-06-01
DON_61327,VOL_10719,50.0,2025-06-08
DON_61328,VOL_10719,10.0,2025-06-15
DON_61329,VOL_10719,10.0,2025-06-19
DON_61330,VOL_10719,50.0,2025-06-26
DON_61331,VOL_10719,10.0,2025-06-29
DON_61332,VOL_10719,50.0,2025-07-20
DON_61333,VOL_10719,10.0,2025-07-20
DON_61334,VOL_10719,10.0,2025-08-03
DON_61335,VOL_10719,10.0,2025-08-17
DON_61336,VOL_10719,10.0,2025-08-28
DON_61337,VOL_10719,25.0,2025-10-05
DON_61338,VOL_10719,25.0,2025-10-16
DON_61339,VOL_10719,25.0,2025-10-23
DON_61340,VOL_10719,10.0,2025-10-30
DON_61341,VOL_10719,10.0,2025-11-23
DON_61342,VOL_10719,10.0,2025-11-23
DON_61343,VOL_10719,10.0,2025-12-18
DON_61344,VOL_10719,10.0,2026-01-22
DON_61345,VOL_10719,100.0,2026-02-15
DON_61346,VOL_10719,50.0,2026-03-29
DON_61347,VOL_10719,25.0,2026-04-09
DON_61348,VOL_10719,10.0,2026-04-23
DON_61349,VOL_10719,25.0,2026-04-26
DON_61350,VOL_10720,25.0,2025-02-13
DON_61351,VOL_10720,10.0,2025-03-02
DON_61352,VOL_10720,10.0,2025-03-20
DON_61353,VOL_10720,50.0,2025-04-03
DON_61354,VOL_10720,25.0,2025-04-20
DON_61355,VOL_10720,10.0,2025-04-24
DON_61356,VOL_10720,10.0,2025-05-01
DON_61357,VOL_10720,25.0,2025-06-08
DON_61358,VOL_10720,10.0,2025-07-03
DON_61359,VOL_10720,25.0,2025-07-06
DON_61360,VOL_10720,100.0,2025-07-10
DON_61361,VOL_10720,50.0,2025-07-20
DON_61362,VOL_10720,25.0,2025-07-24
DON_61363,VOL_10720,25.0,2025-07-27
DON_61364,VOL_10720,25.0,2025-08-03
DON_61365,VOL_10720,100.0,2025-08-31
DON_61366,VOL_10720,10.0,2025-09-18
DON_61367,VOL_10720,100.0,2025-10-02
DON_61368,VOL_10720,10.0,2025-10-05
DON_61369,VOL_10720,10.0,2025-11-06
DON_61370,VOL_10720,10.0,2025-11-09
DON_61371,VOL_10720,10.0,2025-11-16
DON_61372,VOL_10720,10.0,2025-11-20
DON_61373,VOL_10720,50.0,2025-12-11
DON_61374,VOL_10720,50.0,2025-12-11
DON_61375,VOL_10720,100.0,2025-12-14
DON_61376,VOL_10720,10.0,2025-12-21
DON_61377,VOL_10720,25.0,2026-01-04
DON_61378,VOL_10720,25.0,2026-02-15
DON_61379,VOL_10720,10.0,2026-02-22
DON_61380,VOL_10720,10.0,2026-02-26
DON_61381,VOL_10720,25.0,2026-03-08
DON_61382,VOL_10720,50.0,2026-03-19
DON_61383,VOL_10720,10.0,2026-03-29
DON_61384,VOL_10721,50.0,2026-03-12
DON_61385,VOL_10721,50.0,2026-04-05
DON_61386,VOL_10722,25.0,2026-01-04
DON_61387,VOL_10722,10.0,2026-01-08
DON_61388,VOL_10723,25.0,2025-09-04
DON_61389,VOL_10723,10.0,2025-09-14
DON_61390,VOL_10723,25.0,2025-09-25
DON_61391,VOL_10723,10.0,2025-09-28
DON_61392,VOL_10723,50.0,2025-11-09
DON_61393,VOL_10723,10.0,2025-11-27
DON_61394,VOL_10723,100.0,2025-12-04
DON_61395,VOL_10723,10.0,2025-12-07
DON_61396,VOL_10723,25.0,2025-12-21
DON_61397,VOL_10723,25.0,2025-12-28
DON_61398,VOL_10723,10.0,2026-01-04
DON_61399,VOL_10723,50.0,2026-02-01
DON_61400,VOL_10723,100.0,2026-02-08
DON_61401,VOL_10723,10.0,2026-02-12
DON_61402,VOL_10723,25.0,2026-02-15
DON_61403,VOL_10723,25.0,2026-02-19
DON_61404,VOL_10723,10.0,2026-02-26
DON_61405,VOL_10723,50.0,2026-03-12
DON_61406,VOL_10723,25.0,2026-03-15
DON_61407,VOL_10723,10.0,2026-04-19
DON_61408,VOL_10723,50.0,2026-04-23
DON_61409,VOL_10723,10.0,2026-04-26
DON_61410,VOL_10724,10.0,2026-02-19
DON_61411,VOL_10724,50.0,2026-02-26
DON_61412,VOL_10724,100.0,2026-02-26
DON_61413,VOL_10724,25.0,2026-03-12
DON_61414,VOL_10724,10.0,2026-03-12
DON_61415,VOL_10724,25.0,2026-03-19
DON_61416,VOL_10724,10.0,2026-03-29
DON_61417,VOL_10724,10.0,2026-04-23
DON_61418,VOL_10725,10.0,2026-03-12
DON_61419,VOL_10725,25.0,2026-03-19
DON_61420,VOL_10725,10.0,2026-04-02
DON_61421,VOL_10726,10.0,2025-10-26
DON_61422,VOL_10726,50.0,2025-11-16
DON_61423,VOL_10726,50.0,2025-11-23
DON_61424,VOL_10726,50.0,2025-12-11
DON_61425,VOL_10726,50.0,2025-12-25
DON_61426,VOL_10726,10.0,2026-01-08
DON_61427,VOL_10726,100.0,2026-03-19
DON_61428,VOL_10727,10.0,2025-05-01
DON_61429,VOL_10727,25.0,2025-05-18
DON_61430,VOL_10727,10.0,2025-06-15
DON_61431,VOL_10727,100.0,2025-06-22
DON_61432,VOL_10727,100.0,2025-07-13
DON_61433,VOL_10727,25.0,2025-07-17
DON_61434,VOL_10727,25.0,2025-07-17
DON_61435,VOL_10727,10.0,2025-08-03
DON_61436,VOL_10727,50.0,2025-08-07
DON_61437,VOL_10727,25.0,2025-10-05
DON_61438,VOL_10727,50.0,2025-10-16
DON_61439,VOL_10727,10.0,2025-10-30
DON_61440,VOL_10727,10.0,2025-12-07
DON_61441,VOL_10727,25.0,2025-12-18
DON_61442,VOL_10727,100.0,2026-01-25
DON_61443,VOL_10727,25.0,2026-02-15
DON_61444,VOL_10727,10.0,2026-03-15
DON_61445,VOL_10727,50.0,2026-03-15
DON_61446,VOL_10727,10.0,2026-04-02
DON_61447,VOL_10727,10.0,2026-04-09
DON_61448,VOL_10727,25.0,2026-04-16
DON_61449,VOL_10727,10.0,2026-04-16
DON_61450,VOL_10727,100.0,2026-04-30
DON_61451,VOL_10728,10.0,2025-01-23
DON_61452,VOL_10728,10.0,2025-02-02
DON_61453,VOL_10728,10.0,2025-02-06
DON_61454,VOL_10728,10.0,2025-02-20
DON_61455,VOL_10728,10.0,2025-02-23
DON_61456,VOL_10728,50.0,2025-04-06
DON_61457,VOL_10728,10.0,2025-05-18
DON_61458,VOL_10728,25.0,2025-05-25
DON_61459,VOL_10728,25.0,2025-06-01
DON_61460,VOL_10728,25.0,2025-06-22
DON_61461,VOL_10728,50.0,2025-06-26
DON_61462,VOL_10728,100.0,2025-06-26
DON_61463,VOL_10728,25.0,2025-06-29
DON_61464,VOL_10728,10.0,2025-07-17
DON_61465,VOL_10728,100.0,2025-07-20
DON_61466,VOL_10728,10.0,2025-08-21
DON_61467,VOL_10728,10.0,2025-08-31
DON_61468,VOL_10728,25.0,2025-09-18
DON_61469,VOL_10728,100.0,2025-09-21
DON_61470,VOL_10728,25.0,2025-09-28
DON_61471,VOL_10728,25.0,2025-10-12
DON_61472,VOL_10728,50.0,2025-11-27
DON_61473,VOL_10728,10.0,2025-12-04
DON_61474,VOL_10728,25.0,2025-12-11
DON_61475,VOL_10728,50.0,2025-12-14
DON_61476,VOL_10728,25.0,2025-12-18
DON_61477,VOL_10728,50.0,2026-02-05
DON_61478,VOL_10728,10.0,2026-02-08
DON_61479,VOL_10728,10.0,2026-02-15
DON_61480,VOL_10728,50.0,2026-03-29
DON_61481,VOL_10728,50.0,2026-04-19
DON_61482,VOL_10728,25.0,2026-04-30
DON_61483,VOL_10729,10.0,2025-12-18
DON_61484,VOL_10729,50.0,2025-12-18
DON_61485,VOL_10729,50.0,2025-12-21
DON_61486,VOL_10729,10.0,2026-01-08
DON_61487,VOL_10729,10.0,2026-01-18
DON_61488,VOL_10729,25.0,2026-01-25
DON_61489,VOL_10729,50.0,2026-02-01
DON_61490,VOL_10729,25.0,2026-02-22
